artist_name,genre,youtube_url,segment_start_sec,segment_duration_sec,duration_sec,sample_rate,tempo_bpm,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_01_mean,chroma_02_mean,chroma_03_mean,chroma_04_mean,chroma_05_mean,chroma_06_mean,chroma_07_mean,chroma_08_mean,chroma_09_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,onset_strength_mean,onset_strength_std
Calvin Harris,Eletrônica,ytsearch1:Calvin Harris official audio,125.39,10,15.374,22050,129.19921875,0.3154696226119995,0.05625741183757782,0.1386704020550528,0.03675082187584496,3155.0179864513857,308.9471972101634,2903.9590918079853,120.45206870713524,6810.533176611991,506.9240708214834,0.0813661441206932,0.03433351218700409,48.557437896728516,61.85914993286133,-2.3202385902404785,15.584744453430176,0.43091538548469543,12.131327629089355,-0.6416318416595459,5.787907600402832,-1.0177760124206543,5.315581321716309,-2.938316583633423,1.3968143463134766,-4.951927661895752,0.3814097046852112,0.35262706875801086,0.4561607539653778,0.32145610451698303,0.39781051874160767,0.3182985484600067,0.48548418283462524,0.5962845683097839,0.4092027544975281,0.4533912241458893,0.36944589018821716,0.46838024258613586,1.1064754724502563,1.0076439380645752
Avicii,Eletrônica,ytsearch1:Avicii official audio,69.06,10,19.074,22050,123.046875,0.05610530823469162,0.023536890745162964,0.12282352493917274,0.058987664443986516,2525.736952506873,793.0420624420408,2498.4900910841006,487.6631795632726,5431.121781620666,1568.9759167022087,0.03606664761900902,0.04172758758068085,-164.19406127929688,89.21344757080078,-16.218402862548828,19.05035972595215,1.8347669839859009,15.783721923828125,0.3283832371234894,4.01263427734375,-2.6359403133392334,2.935941696166992,3.8492162227630615,0.6043410897254944,2.0093631744384766,0.30677494406700134,0.3155294954776764,0.5449567437171936,0.36705562472343445,0.26225942373275757,0.2689336836338043,0.5988238453865051,0.4429105222225189,0.3124324083328247,0.45769086480140686,0.3451397120952606,0.38413411378860474,1.235496997833252,0.821860671043396
Alan Walker,Eletrônica,ytsearch1:Alan Walker official audio,91.89,10,11.874,22050,89.10290948275862,0.27859634160995483,0.0638304278254509,0.11278152465820312,0.0543132635413727,2762.8812732721535,734.7255853208327,2796.7504445175628,421.91593975102836,6038.6335372924805,1696.041926937398,0.03728505223989487,0.040497492998838425,-8.495575904846191,76.64786529541016,-1.56657075881958,15.301238059997559,1.5802011489868164,3.8222296237945557,11.629659652709961,6.926169395446777,5.758103847503662,2.6458940505981445,-2.8198604583740234,5.178802490234375,4.773338317871094,0.2748516798019409,0.4871722459793091,0.21792998909950256,0.2185603380203247,0.17139436304569244,0.33048510551452637,0.4440188407897949,0.2291325330734253,0.257881224155426,0.22628532350063324,0.3864378333091736,0.32600200176239014,1.174810528755188,0.8677968978881836
KVSH,Eletrônica,ytsearch1:KVSH official audio,2064.61,10,14.574,22050,123.046875,0.0814729779958725,0.03774483501911163,0.17774215017914013,0.08956181199979898,3309.588358956875,1119.2687430918943,2849.431794520904,398.70204467816455,6687.756853042894,1781.8976477516537,0.10709799081087112,0.10079803317785263,-117.47576904296875,62.99565887451172,11.349799156188965,2.15307879447937,-21.720130920410156,-5.026515007019043,-12.974691390991211,-6.747586727142334,-10.372194290161133,1.3341293334960938,-9.977563858032227,-4.203144073486328,-8.684856414794922,0.5354825854301453,0.3629782497882843,0.44896483421325684,0.31502529978752136,0.3912235498428345,0.36935150623321533,0.4542074501514435,0.46921107172966003,0.3842058479785919,0.5711240172386169,0.3042236268520355,0.36402955651283264,1.8769515752792358,2.6587154865264893
Andy Lyon,Eletrônica,ytsearch1:Andy Lyon official audio,160.17,10,10.174,22050,143.5546875,0.3588634729385376,0.08708016574382782,0.09883190667710706,0.03351434191900511,2079.0036457919587,326.74518666426354,2163.626742029107,189.22151507110422,4603.985220316059,766.5681750995541,0.010107341222465038,0.0072237905114889145,-1.4611068964004517,105.2423324584961,-15.150108337402344,57.22224807739258,-4.772815227508545,25.250585556030273,-18.055858612060547,15.160188674926758,-9.622032165527344,-0.07328599691390991,-0.19976741075515747,-0.4061378836631775,-10.694244384765625,0.3356937766075134,0.4793909788131714,0.6241855621337891,0.40017610788345337,0.4134066104888916,0.4296317398548126,0.5434686541557312,0.3915461003780365,0.26255378127098083,0.3207685947418213,0.23375974595546722,0.2933284044265747,1.1679295301437378,0.6923345327377319
Gorillaz,Eletrônica,ytsearch1:Gorillaz official audio,137.95,10,17.874,22050,117.45383522727273,0.18964886665344238,0.07456289976835251,0.15198483157467532,0.08968926812340305,3423.198330104287,997.5238714219737,2917.9533032018376,313.24249459259175,6913.514515269886,1378.5398701279644,0.08608453720808029,0.08261378109455109,-51.66547393798828,42.333221435546875,4.954967021942139,24.7627010345459,4.670999526977539,10.565757751464844,2.1172702312469482,6.537374496459961,-2.293937921524048,3.914846897125244,-2.3368537425994873,2.1308140754699707,-3.610077381134033,0.4333169460296631,0.4665968716144562,0.6283721327781677,0.5083611011505127,0.4802992343902588,0.5193078517913818,0.4451148808002472,0.5280292630195618,0.4855770766735077,0.5189934968948364,0.48110753297805786,0.47238072752952576,1.7682623863220215,2.208404779434204
Pornrabbit,Eletrônica,ytsearch1:Pornrabbit official audio,219.14,10,19.074,22050,107.666015625,0.051521509885787964,0.012001325376331806,0.08604679896593674,0.0374515096674887,1773.8748323330158,502.38880004917246,1876.2961519566202,464.2346041097416,3750.3007206603556,1128.9547155062871,0.004193388391286135,0.0063463361002504826,-228.65963745117188,124.53893280029297,-35.20063018798828,69.88046264648438,-0.6005504131317139,8.9334135055542,8.922281265258789,-6.220894813537598,1.817845344543457,-0.897872805595398,-3.068857192993164,0.11565085500478745,-11.634882926940918,0.2785060405731201,0.3728613257408142,0.35509005188941956,0.3266982138156891,0.1529892235994339,0.210536926984787,0.29193559288978577,0.2586952745914459,0.45949557423591614,0.3233742117881775,0.3919958770275116,0.4540695548057556,1.2587330341339111,1.214847207069397
Stereonova,Eletrônica,ytsearch1:Stereonova official audio,52.9,10,12.874,22050,172.265625,0.08591127395629883,0.019527466967701912,0.04157076998873874,0.024830880148409114,1017.9242951576153,610.1318468941794,1348.4259906583384,501.8777291842703,1911.857448268581,1368.592582427367,0.003156134160235524,0.012847717851400375,-232.27728271484375,169.42247009277344,-14.137922286987305,23.27692413330078,-1.387671947479248,5.347448825836182,-1.9555848836898804,-6.284682750701904,-0.9798682928085327,-5.338873386383057,-21.075000762939453,-6.449332237243652,-15.449982643127441,0.2881372272968292,0.23457752168178558,0.46721795201301575,0.1820375919342041,0.07104875892400742,0.19869674742221832,0.27958962321281433,0.622606098651886,0.3394058644771576,0.3819369375705719,0.3575535714626312,0.19663092494010925,0.9325225949287415,0.895849347114563
PinkPantheress,Eletrônica,ytsearch1:PinkPantheress official audio,104.2,10,14.174,22050,143.5546875,0.2971133589744568,0.09367720782756805,0.08478272683101473,0.04579948099447007,2643.436115857469,931.8985556384986,2966.3025944078995,483.41093501548266,6211.254203534166,1910.8121640173604,0.03274418041110039,0.03833726793527603,-30.774709701538086,84.48700714111328,30.110820770263672,19.302295684814453,8.486356735229492,8.60529899597168,4.5568156242370605,2.0607571601867676,7.0121612548828125,8.289647102355957,-3.350712299346924,1.746631145477295,-1.0947378873825073,0.5662716031074524,0.451280415058136,0.4923017919063568,0.5520101189613342,0.4289996325969696,0.4712211787700653,0.4000764489173889,0.4897144138813019,0.4660841226577759,0.4667581021785736,0.5835153460502625,0.5024112462997437,1.9355193376541138,2.185711145401001
Charlotte de Witte,Eletrônica,ytsearch1:Charlotte de Witte official audio,2621.6,10,11.574,22050,143.5546875,0.1799483299255371,0.028476187959313393,0.11129387681613226,0.058359499343118244,3226.681192461919,657.8921243019008,3203.0868589717693,191.98374848688792,7385.17665213239,753.2749944960751,0.06606926769018173,0.055209822952747345,-43.767669677734375,65.88694763183594,27.82744598388672,13.364615440368652,5.273828983306885,18.388099670410156,2.7649500370025635,10.165971755981445,0.21175190806388855,9.06779956817627,3.491741180419922,9.023818969726562,2.1333885192871094,0.5469621419906616,0.5393288731575012,0.6112821102142334,0.6140362024307251,0.5146040320396423,0.5241444110870361,0.5809819102287292,0.7847682237625122,0.739564836025238,0.6675159335136414,0.5969197154045105,0.6452442407608032,1.56118905544281,1.708583116531372
EDM87,Eletrônica,ytsearch1:EDM87 official audio,39.4,10,19.374,22050,73.828125,0.1565588265657425,0.07000687718391418,0.06609690774700598,0.03468713256340814,2106.967118990257,804.6033545818018,2755.951136618224,621.2735029110719,5212.389040278817,2407.5132015389813,0.012417844496667385,0.01762673258781433,-126.40886688232422,112.4602279663086,29.607032775878906,16.62519645690918,11.376471519470215,-2.3129701614379883,14.22298812866211,-4.771701812744141,6.912281513214111,6.3379597663879395,-5.6052165031433105,6.760212421417236,-3.5401742458343506,0.37807172536849976,0.31838488578796387,0.5424210429191589,0.37211209535598755,0.2441154420375824,0.3973422348499298,0.2831111550331116,0.3208419680595398,0.25712865591049194,0.3692303001880646,0.44298991560935974,0.2848536968231201,1.0449273586273193,0.6938637495040894
Sabrina Carpenter,Eletrônica,ytsearch1:Sabrina Carpenter official audio,80.16,10,10.174,22050,103.359375,0.2781147062778473,0.12183374911546707,0.12267760535307518,0.08783940579779319,3161.535418107085,884.9121753451874,3092.909082243322,342.85419994059566,6958.339320988753,1516.5295533664653,0.05302199721336365,0.05813591554760933,-31.00515365600586,59.60091018676758,13.519906997680664,19.27256965637207,5.559209823608398,-5.050424098968506,0.6393855214118958,-0.7459232211112976,-3.5148422718048096,-3.048630475997925,-4.409946918487549,-1.4165621995925903,-3.682746648788452,0.41471806168556213,0.3732741177082062,0.3780689239501953,0.35247108340263367,0.43372124433517456,0.2922050952911377,0.2845262289047241,0.36621636152267456,0.35343122482299805,0.4055405855178833,0.33870264887809753,0.4324750006198883,1.608170986175537,1.9273335933685303
Edimilson Batista,Eletrônica,ytsearch1:Edimilson Batista official audio,98.29,10,18.274,22050,95.703125,0.3032432794570923,0.05660505220293999,0.15164576219027953,0.06953763641734761,3143.3902527331793,855.664312805375,3058.227780593518,372.90848512079265,7008.127339034704,1629.5866476045878,0.04592476785182953,0.043637726455926895,4.222048282623291,65.510009765625,22.287578582763672,24.496326446533203,5.9474592208862305,6.4261474609375,0.8694666028022766,-0.27050501108169556,2.2545313835144043,-1.3376604318618774,-1.7724488973617554,-2.618103504180908,-6.5157341957092285,0.3501882255077362,0.3149239122867584,0.3974633514881134,0.31540393829345703,0.33918020129203796,0.2841547131538391,0.4272625744342804,0.4328748285770416,0.3662109076976776,0.4536660313606262,0.3233516812324524,0.4351494610309601,1.6911526918411255,1.8332688808441162
Housefires,Eletrônica,ytsearch1:Housefires official audio,459.23,10,19.174,22050,99.38401442307692,0.3243257701396942,0.04169132933020592,0.09638234431749394,0.025407857086362357,2239.7427717460455,452.7384635010014,2440.573753950932,350.1844991882935,4854.003699351165,1171.4344121670042,0.02763170376420021,0.02035621926188469,23.34396743774414,99.29083251953125,-5.391231536865234,23.029510498046875,0.2024383544921875,13.041561126708984,-1.1576476097106934,4.158938884735107,-5.542969226837158,9.967750549316406,1.3320105075836182,-1.9213143587112427,-3.9122066497802734,0.38111811876296997,0.41076526045799255,0.3943808376789093,0.43971285223960876,0.597807765007019,0.3316645920276642,0.39844563603401184,0.35494622588157654,0.5746784210205078,0.5735979676246643,0.33825618028640747,0.5620585680007935,1.0637428760528564,0.5009074211120605
Technotronic,Eletrônica,ytsearch1:Technotronic official audio,259.76,10,19.774,22050,123.046875,0.15356802940368652,0.04450209438800812,0.13948911568368544,0.06681163825904271,3540.1473376354897,807.1459579609608,3310.8761784848602,292.29654091689457,7727.930461185079,1160.2672685537593,0.0678863450884819,0.056655872613191605,-71.97705078125,55.266990661621094,35.681941986083984,19.171213150024414,13.798903465270996,10.128058433532715,3.5733225345611572,14.308808326721191,0.6695640683174133,12.390361785888672,0.3350224494934082,6.43720006942749,4.1516828536987305,0.5450783371925354,0.515483558177948,0.47519809007644653,0.5479381680488586,0.5234712362289429,0.3941112458705902,0.47414278984069824,0.5349673628807068,0.6286303997039795,0.6588727235794067,0.6338207721710205,0.5898227095603943,1.9146424531936646,2.191438674926758
Edmundo & Edmilson,Eletrônica,ytsearch1:Edmundo & Edmilson official audio,127.8,10,17.774,22050,135.99917763157896,0.22277019917964935,0.08599696308374405,0.10119023335509138,0.07847660863205992,2409.53562491908,1127.6469480501744,2623.597610106768,642.7046007845692,5147.644329818048,2283.5623372225764,0.018326900899410248,0.02684924751520157,-86.19892120361328,91.60601043701172,19.92241096496582,30.572620391845703,8.735407829284668,-0.68895423412323,5.061281204223633,5.393337726593018,-5.03167724609375,-3.301647901535034,-5.977216720581055,-4.814639091491699,4.4805731773376465,0.24753034114837646,0.31860408186912537,0.3598777949810028,0.23557713627815247,0.29116716980934143,0.30123111605644226,0.2309374362230301,0.28557288646698,0.30414849519729614,0.4560568332672119,0.46172386407852173,0.288241446018219,1.6394875049591064,1.8272606134414673
Jota.pê,Folk,ytsearch1:Jota.pê official audio,106.53,10,16.474,22050,117.45383522727273,0.23951219022274017,0.06853634119033813,0.09855097381161972,0.05262369848046659,2447.4243532583196,815.4760234543322,2586.8142071355974,374.24074892039164,5398.798621808979,1545.0962672913215,0.01953829638659954,0.022824076935648918,-59.7938232421875,80.50882720947266,11.920618057250977,25.369911193847656,11.012860298156738,20.761844635009766,-15.868609428405762,13.869302749633789,-2.752804756164551,-1.6999645233154297,5.801021099090576,0.9812674522399902,-6.818749904632568,0.36102867126464844,0.2865144610404968,0.3349663019180298,0.3702280819416046,0.4226178228855133,0.30804064869880676,0.3505479097366333,0.40961721539497375,0.3483527898788452,0.4060657024383545,0.42413330078125,0.4355875253677368,1.856654405593872,2.240238904953003
Noah Kahan,Folk,ytsearch1:Noah Kahan official audio,133.81,10,13.774,22050,129.19921875,0.14221946895122528,0.037431444972753525,0.06528501157407407,0.0325457440107204,1545.4222633082798,563.4817030628326,1935.6555543312986,420.10226924870534,3125.377678148674,1284.835635401166,0.006906183436512947,0.013321667909622192,-125.61063385009766,130.76449584960938,-10.182333946228027,28.8818416595459,7.132167339324951,10.392664909362793,-0.46320289373397827,4.088597297668457,-5.681901931762695,3.88565993309021,-4.771693229675293,0.9749558568000793,-3.7060739994049072,0.5265142917633057,0.29466331005096436,0.25366485118865967,0.24397647380828857,0.522422730922699,0.3503054976463318,0.2454547882080078,0.3215390741825104,0.2646082043647766,0.4016655683517456,0.2757938504219055,0.31540894508361816,1.2581698894500732,1.1905134916305542
Alceu Valença,Folk,ytsearch1:Alceu Valença official audio,60.94,10,10.874,22050,143.5546875,0.16620494425296783,0.07268207520246506,0.07439469782782517,0.041455442404144734,2294.464965540289,813.0779542804703,2658.2445210385463,488.3915806226252,5126.4404296875,1880.6515044531268,0.018333133310079575,0.025954121723771095,-107.91458892822266,89.37646484375,10.113814353942871,24.310317993164062,11.45140552520752,3.8369462490081787,4.004977226257324,4.210554599761963,-10.488273620605469,4.134451866149902,-2.154850482940674,-6.313858509063721,-6.732219696044922,0.31142714619636536,0.2266065776348114,0.2647888958454132,0.2999277114868164,0.5290051102638245,0.4715700149536133,0.36401817202568054,0.3962565064430237,0.2892175614833832,0.37066271901130676,0.27375900745391846,0.31473347544670105,1.5168675184249878,1.4818676710128784
Mestrinho,Folk,ytsearch1:Mestrinho official audio,182.56,10,12.574,22050,151.99908088235293,0.18733622133731842,0.07156775891780853,0.09814453125,0.09552473000834362,2307.5836293895136,1165.004468171166,2661.4065344271526,453.54688939426205,5189.958838431157,1904.6560257526833,0.019437264651060104,0.0345618799328804,-101.12005615234375,90.34033203125,31.776338577270508,27.293012619018555,9.67525863647461,13.55236530303955,-3.8736135959625244,4.65878438949585,-3.0292162895202637,3.6983070373535156,-2.3960635662078857,5.571585655212402,-0.24641817808151245,0.2849479615688324,0.4161941409111023,0.4133627116680145,0.36047738790512085,0.40976786613464355,0.36964747309684753,0.4394586980342865,0.3176566958427429,0.27498161792755127,0.3357205390930176,0.3725050985813141,0.4070098400115967,1.777814269065857,1.9795206785202026
Alex Warren,Folk,ytsearch1:Alex Warren official audio,82.46,10,12.474,22050,112.34714673913044,0.2616150379180908,0.07557974755764008,0.08456976794842007,0.03473595645501801,1964.3355134404212,560.8863836324266,2263.886638021962,459.95794909545134,4119.345784807737,1442.5388619667922,0.012776732444763184,0.010137680917978287,-37.99128723144531,110.08583068847656,-9.735581398010254,19.759483337402344,10.546197891235352,9.53515625,-5.475052356719971,-0.5489962697029114,-3.64734148979187,-2.7936923503875732,0.90847247838974,2.800518274307251,1.457100749015808,0.1753278523683548,0.2724118232727051,0.4968951940536499,0.35007837414741516,0.5255095362663269,0.3042544722557068,0.32646825909614563,0.2752097249031067,0.2829684019088745,0.42287442088127136,0.2372254580259323,0.3506951332092285,1.3243885040283203,1.112351894378662
ANAVITÓRIA,Folk,ytsearch1:ANAVITÓRIA official audio,66.35,10,16.374,22050,89.10290948275862,0.1665276437997818,0.039016567170619965,0.06674929178470256,0.03766702128782445,1709.296602637661,953.962272216962,2326.3866435015084,677.817677602844,3412.08243653727,2333.7463936053155,0.0051549384370446205,0.012633759528398514,-149.3336944580078,132.57086181640625,34.84027099609375,19.58090591430664,13.403624534606934,-6.404439926147461,9.755348205566406,-16.40863800048828,1.6616812944412231,4.287549018859863,-14.478819847106934,6.282411098480225,-11.671198844909668,0.4473731219768524,0.2715776562690735,0.3637056350708008,0.2728298306465149,0.4338749647140503,0.29815906286239624,0.15907537937164307,0.3515879213809967,0.20672059059143066,0.2886131703853607,0.18190348148345947,0.36793509125709534,1.4109028577804565,1.1291358470916748
The Lumineers,Folk,ytsearch1:The Lumineers official audio,1149.84,10,19.774,22050,151.99908088235293,0.11543633788824081,0.07890795171260834,0.05361522979019953,0.051023770745495196,1276.6605691846528,757.4177024518963,1585.007962814001,551.64113406671,2567.088898134903,1539.981389123247,0.004496630746871233,0.021206894889473915,-223.1295166015625,145.89495849609375,-8.352594375610352,26.23457145690918,10.794278144836426,-7.602862358093262,-5.9444804191589355,4.625546455383301,0.2947099208831787,-5.282828330993652,-12.15017318725586,0.40484097599983215,-11.756377220153809,0.1884879469871521,0.12111624330282211,0.10264375060796738,0.18532447516918182,0.1882309913635254,0.21460126340389252,0.3467056453227997,0.25395268201828003,0.3898054361343384,0.2914913594722748,0.34230321645736694,0.42885515093803406,1.0996944904327393,1.3296849727630615
Luiz Gonzaga,Folk,ytsearch1:Luiz Gonzaga official audio,101.84,10,11.774,22050,78.30255681818181,0.16712570190429688,0.059567827731370926,0.11897434024360236,0.04697974251912531,2339.030944335652,697.933098908095,2182.1733942756982,412.2522858693415,4698.455906665231,1353.8518833585215,0.030965326353907585,0.04224338382482529,-72.0862808227539,86.38837432861328,-34.24061584472656,23.10655975341797,-9.51803207397461,10.424745559692383,-12.7913179397583,-0.88399738073349,-7.710338115692139,-5.52297306060791,-6.187926769256592,-0.08765117079019547,-6.480610370635986,0.17380334436893463,0.2754996120929718,0.3922051787376404,0.24602243304252625,0.26473647356033325,0.2622392475605011,0.42584604024887085,0.42920973896980286,0.25697630643844604,0.3769955337047577,0.2896299660205841,0.36105820536613464,1.3624944686889648,1.0841140747070312
Gracie Abrams,Folk,ytsearch1:Gracie Abrams official audio,92.88,10,12.874,22050,143.5546875,0.3789413869380951,0.05066657438874245,0.08934051238738738,0.03601777258289942,2356.699771515626,583.4968207662748,2664.2001158557255,293.15086988689,5376.549831081081,1119.1304163178572,0.027156220749020576,0.025130541995167732,21.433942794799805,89.24598693847656,11.349553108215332,27.524316787719727,5.094178676605225,18.806995391845703,5.384370803833008,6.627396583557129,0.33220499753952026,4.009707927703857,4.058537483215332,3.1171183586120605,-1.1408112049102783,0.31325992941856384,0.3948754668235779,0.2754043936729431,0.3539074957370758,0.3245663642883301,0.5118198990821838,0.47732245922088623,0.41502052545547485,0.6938863396644592,0.4310106337070465,0.44410911202430725,0.2713787853717804,1.2249009609222412,0.9365612864494324
Falamansa,Folk,ytsearch1:Falamansa official audio,197.95,10,17.874,22050,80.74951171875,0.1650436371564865,0.048385024070739746,0.09220081676136363,0.03710426833512267,2397.440738246109,628.1285023058906,2814.4748720431403,359.3910918963745,5768.227761008523,1392.239684139324,0.021864771842956543,0.023495856672525406,-78.87065887451172,90.69021606445312,24.900928497314453,16.494140625,-1.1452783346176147,6.26200532913208,0.24265359342098236,-0.03992422670125961,0.3595651686191559,5.630290985107422,-2.1819396018981934,2.2740278244018555,-0.9807748794555664,0.34977784752845764,0.4659190773963928,0.30998072028160095,0.36208146810531616,0.34663334488868713,0.5119336247444153,0.5049346685409546,0.33990368247032166,0.3691149055957794,0.23664529621601105,0.2996591627597809,0.3102814257144928,1.411388874053955,1.4681795835494995
Fagner,Folk,ytsearch1:Fagner official audio,151.12,10,11.074,22050,129.19921875,0.22963805496692657,0.0644400492310524,0.1650800085167715,0.04678998468938713,3023.124899578693,567.8537229462936,2714.9699962246473,386.93929117087066,6101.254790683963,1442.517677893579,0.07037720829248428,0.04282265901565552,7.354981422424316,65.91691589355469,-13.546290397644043,21.705053329467773,0.5830107927322388,3.944993019104004,4.401599407196045,-3.4522857666015625,2.1158716678619385,-0.5131272673606873,-10.99750804901123,0.3991037607192993,-0.4033227562904358,0.6531148552894592,0.4216480553150177,0.3958795964717865,0.2605368196964264,0.385313481092453,0.5121110677719116,0.42880868911743164,0.548181414604187,0.39405766129493713,0.4693657457828522,0.49023810029029846,0.4912041425704956,1.5078951120376587,1.5329393148422241
Folksons,Folk,ytsearch1:Folksons official audio,45.6,10,15.574,22050,172.265625,0.08609689772129059,0.035208504647016525,0.08796412187965723,0.052147247687440355,1941.2095775956172,685.5217823140313,2275.0013889409097,438.8982669306017,4080.590129005216,1599.1259526963963,0.00881110318005085,0.01610192470252514,-178.01429748535156,98.33061981201172,1.8895277976989746,25.096960067749023,-7.5284576416015625,-3.8485538959503174,0.29150664806365967,1.4395827054977417,-8.787471771240234,-2.520880699157715,-12.843755722045898,-11.05131721496582,-10.026700019836426,0.1307484656572342,0.4204830229282379,0.529086709022522,0.28763699531555176,0.27924251556396484,0.20551574230194092,0.4130096137523651,0.4213288724422455,0.24659594893455505,0.5208754539489746,0.23536324501037598,0.16336186230182648,1.2823342084884644,1.4209136962890625
Open Road Folk Music,Folk,ytsearch1:Open Road Folk Music official audio,119.69,10,19.674,22050,103.359375,0.12470896542072296,0.02736733853816986,0.06633542618661556,0.014887755313753142,1419.792684806721,179.32303557230088,1878.429718664476,142.39269219589377,2716.8147824845223,449.2453068164324,0.0022620647214353085,0.0015367703745141625,-147.8653106689453,129.9344024658203,-10.352766036987305,22.602296829223633,4.100583553314209,13.34521484375,14.80419921875,-1.9498875141143799,-0.38935551047325134,-4.736093997955322,-7.884239196777344,-11.402361869812012,-10.05488109588623,0.5085238814353943,0.27128612995147705,0.27120375633239746,0.15914024412631989,0.26278698444366455,0.5121470093727112,0.2656773626804352,0.3108665943145752,0.19239619374275208,0.4300043284893036,0.26223188638687134,0.22981323301792145,0.9534696936607361,0.5090248584747314
Aviões do Forró,Folk,ytsearch1:Aviões do Forró official audio,90.8,10,10.774,22050,112.34714673913044,0.19278894364833832,0.06883303821086884,0.14023037614493533,0.0713304226826459,3015.1509596670776,741.1278169283377,3058.8329762476487,264.8561269494264,6899.048009412042,1034.3240535625914,0.03828616812825203,0.034716155380010605,-62.00721740722656,67.02385711669922,34.43217849731445,25.998395919799805,1.7133461236953735,6.819627285003662,-5.714720249176025,0.35555779933929443,-5.936954975128174,-0.8414612412452698,-3.183797836303711,-2.291761875152588,-3.961740493774414,0.31137776374816895,0.33322378993034363,0.5817247629165649,0.43769708275794983,0.39644959568977356,0.2803191542625427,0.3646984100341797,0.4177534580230713,0.31900182366371155,0.36234232783317566,0.2805560827255249,0.3504576086997986,1.7085787057876587,1.7033737897872925
Of Monsters and Men,Folk,ytsearch1:Of Monsters and Men official audio,213.8,10,13.774,22050,123.046875,0.23618555068969727,0.04211397469043732,0.10454561894991582,0.03094107450595654,2533.2454681020176,428.9549560154431,2641.25336338785,257.0785740139499,5554.87763375947,986.34465865453,0.037455640733242035,0.026870617642998695,-8.849892616271973,79.11688232421875,0.29039067029953003,39.76569366455078,9.785821914672852,12.077841758728027,2.113236427307129,7.01769495010376,-0.2863461971282959,9.028708457946777,-0.9840756058692932,4.6678924560546875,-1.6141666173934937,0.49651214480400085,0.32056692242622375,0.36773642897605896,0.3917810916900635,0.30404889583587646,0.4856003224849701,0.38641902804374695,0.5351945161819458,0.4078138768672943,0.3961869776248932,0.6080935597419739,0.4878625273704529,1.0858869552612305,0.7884912490844727
Taylor Swift,Folk,ytsearch1:Taylor Swift official audio,147.81,10,17.774,22050,103.359375,0.2434636950492859,0.10153447836637497,0.06480754324412533,0.03262046323941689,1846.3343860609962,657.4956399573463,2376.2107987942345,512.1062512885451,4099.798185582572,1778.3143466152271,0.012762947008013725,0.015362144447863102,-70.57272338867188,114.16793823242188,11.167119979858398,29.44569969177246,7.560661792755127,4.969245910644531,10.921026229858398,0.45024678111076355,1.0972360372543335,7.778301239013672,-2.15419340133667,4.172361373901367,-1.1662043333053589,0.6441753506660461,0.425741970539093,0.4757814407348633,0.3490682542324066,0.4496016204357147,0.3880390524864197,0.33781006932258606,0.4604933559894562,0.3738962709903717,0.3967636525630951,0.331819087266922,0.4392455518245697,1.6036547422409058,2.0425491333007812
Forró Hits,Forró,ytsearch1:Forró Hits official audio,862.64,10,12.574,22050,123.046875,0.26740172505378723,0.09008350223302841,0.10315977427352399,0.06552217535962569,2628.578916191589,855.2673198068529,2785.2566663960006,401.65053337902475,5860.666467870733,1511.6856481280802,0.029733922332525253,0.03195223584771156,-32.84120559692383,80.19497680664062,17.6480655670166,24.057579040527344,1.7541704177856445,11.078272819519043,4.00732421875,2.817182779312134,-0.1943608820438385,5.265594482421875,-5.902048110961914,-2.2186696529388428,-10.445961952209473,0.3844417333602905,0.5229026079177856,0.45284971594810486,0.34027543663978577,0.39740368723869324,0.27727365493774414,0.2882556915283203,0.26995614171028137,0.30745822191238403,0.43818819522857666,0.32223454117774963,0.35888025164604187,1.6199980974197388,1.6396136283874512
Forró da Brucelose & Gilson Neto,Forró,ytsearch1:Forró da Brucelose & Gilson Neto official audio,85.05,10,14.974,22050,112.34714673913044,0.22465886175632477,0.08037281781435013,0.08596399588178294,0.08131218034091764,2387.230085640255,919.1058166966023,2856.1992785758957,370.56960736930125,5665.569358648256,1708.7459973106334,0.022613773122429848,0.03890908509492874,-83.3189926147461,85.68536376953125,27.1047306060791,21.928844451904297,10.386066436767578,9.602643966674805,8.515056610107422,5.023671627044678,4.196547031402588,2.1091129779815674,-3.135571241378784,-0.968595027923584,-2.2268707752227783,0.31110110878944397,0.301922082901001,0.3028782606124878,0.335447758436203,0.2830892503261566,0.23749186098575592,0.2998214066028595,0.2618095874786377,0.40005728602409363,0.3419479429721832,0.35177749395370483,0.37213030457496643,1.6792283058166504,1.972184181213379
