ID_ARTISTA,lda_component_1,lda_component_2,lda_component_3,lda_component_4,lda_component_5,lda_component_6,lda_component_7
17722,-0.267223141563971,-0.131800506280923,-0.8005628936653478,-1.0733292780676433,-0.24046046119902267,0.66474654086198,0.1262904513317179
12591,-0.22823654036857544,-0.23663403255303414,0.8603013373083835,-0.6227879621980318,-1.4076380381364988,-1.573697330104965,-0.4781531239860032
4252,0.1488914500267783,-0.41056784204035984,0.36111777612936713,-0.18308028519189226,0.20109718534006912,0.44898048156403725,-0.18927284472601932
15293,-0.16731279990074685,0.11206579577661678,0.659469601810195,-0.018214588457643663,-2.066802884664507,-0.43837992132033604,-0.17223773827678304
19345,-0.218350177852781,-0.06299244314676535,-0.38027165760955195,-0.287796454901498,1.358368784126859,0.5386338483234046,-0.3294024964929199
20511,2.9275510585723232,0.6383032344782666,-0.7487008792374482,-0.2141412245376286,1.239884457625259,-0.6459928676380834,0.18278017176482442
12082,-0.474678679337641,-0.25692734786674365,-0.10615691073740807,-0.40994510948866575,0.21109405657716349,-0.05095010688048053,-0.2749124071726189
10329,2.635393470770048,0.6252714609063409,0.17589051751201634,0.4487517367873096,0.3335990486892925,-0.043888477289919806,-0.08803230741644036
15100,-1.1481130612763757,1.422840663497855,-1.0807860211197835,-1.3646657915596325,0.7374654897755716,0.34121926883407544,-0.78982519892322
19609,3.3832507558903244,1.4023225672937198,-0.751558410805974,-0.11484531516492738,-1.1489295122246619,-0.4919499898477233,0.0254346618663589
2841,0.45483511823531125,-0.3540251922209121,0.8144456287250931,0.5856678159464747,0.09443611808648007,0.3504824585411985,-0.15497537423827354
15302,-0.41314517105039156,-0.2543875192687748,-0.24570053957253224,-0.3082195661243274,1.0690272054663088,0.2866058507965124,0.20352019630585308
10213,-0.3523345549616714,-0.8807831496638147,0.15174092414635157,0.8206518297892517,-0.3012963103039025,0.7919001554859644,-0.2740191749571827
12139,-0.2546435978721773,-0.5796096484692058,1.0636944373571968,0.40908953402546816,0.5357592934663864,0.5651062236400812,-0.49529433463423694
15047,3.8327939936487216,1.2303480890770395,0.10110375969081323,0.07888229569516711,-0.25736610845405344,-0.8732119984965788,-0.10880732970067065
14764,3.5730075204619034,1.271519898591117,-0.7161090217145091,-0.34374506760484735,-0.20396659531740877,0.17906152222124316,-0.33722732294918456
11681,-0.4842413305054816,-0.046219546141469524,-0.10858383277260208,-0.2828309635291053,-0.8038087000757921,0.8753527483440566,-0.34295553003523455
17877,-0.43596356421269883,-0.5110374772857742,-0.943303559396178,-0.8371779290656912,-0.20697134348181692,-0.7033990021982854,-0.20074118530352325
16693,-0.16593508110496238,-0.7983301295780643,1.0136676655184418,-0.5455308527030677,0.14058241605487398,1.3179693756190238,-0.6544896366093256
12003,-0.9431364100652133,1.5516351300679543,1.0971128874693221,0.22904997612578665,0.9999108230811482,1.1374520102886263,0.014115694151287586
15202,0.15065781982378285,-0.010082514812544642,-0.3131015925074567,0.06898356166066544,-0.24127486918857596,-0.10615298531678405,-0.2637788798811795
11815,0.15951010428083306,1.4803201242688966,-1.2086079016019784,0.12938752584458219,-1.4617161323278618,-1.0447989763869914,0.8327060534915749
12282,-0.6672671189198901,1.5959190236749174,-0.7538057133575742,-0.9777054250343031,0.25792518533850584,0.07276234156049527,-0.07896869810093986
10782,-0.1385826082546711,-0.2753371952346256,1.183222172651905,0.39459647416170907,-0.9507596216975738,-0.06411108919595819,0.39339572151549224
4293,-0.07941902335994652,0.17362559920616444,-2.4121695868719137,-2.401940814526978,0.6825678414580145,0.5204120173679091,-0.21661646529669903
16902,0.8447687113520841,1.1387460051354987,-0.48784134501622006,-0.15317476606090888,-0.2377425091797002,-0.9294861773482577,-0.6555908784602075
17129,2.4480709119670916,0.522167421499013,0.67430051807609,0.4889395882838025,0.11298647917339935,-0.27593259962263167,-0.6215982161852094
11255,1.693276239955941,-4.517793221385837,-0.5179204186281962,-1.0440766485864847,-1.3537297610704064,1.3781702134562417,0.534495377026444
15811,0.34013499878498726,-0.6771087472460113,1.3318761308818887,0.7797951415571656,1.413906914542588,0.5861605766516353,-0.16164141281869865
22454,0.06885082800268306,0.3374196437874529,-0.2280803346027181,0.6711350635211647,0.23431846874680853,1.7626881926030746,0.5880325382197918
16799,0.03408073859850324,-0.5426991650402162,0.8883961103079782,0.38642008642822007,-0.14952546221772445,-0.7311499524623655,0.10774737747135733
3285,-0.08650756585406107,0.008055325860325018,0.12597369455949442,0.3366230340010358,-0.9790484108720519,-0.4144608455326912,-0.044611652233988996
11846,0.18463191946457824,-0.5063494618890712,0.8615876508641087,0.6847097304785922,1.1562837578920482,0.18393561482907014,0.135232059349963
11435,0.27004590802178396,-0.24260648201920412,-0.8697936610188794,0.9052662812837635,0.9220354211950977,-1.1322595605108885,0.42617861566774773
13034,0.15816457598655337,0.040509172560316116,-0.33955696666535157,0.3136173816137787,-0.05653070495295748,-0.44979238516420295,0.26497052457103093
22582,-0.005587365780681079,-0.8976712978044198,1.5686803021727302,0.8245486647255571,1.3817384629680138,0.8752052530791494,-0.2613932010004247
17933,-0.1811528062866164,-0.2819408433883597,-0.3719545559270241,-0.05906413338480338,0.2697941454230652,-1.1885649402926746,0.27349909530787175
16533,-0.2771787435392868,-0.4750261699099045,-1.0208343443803938,-1.218341286389637,0.40531624571270947,0.03447039500329868,-0.19958216641365617
15343,-1.2820838502570626,3.25169982970938,0.5197505976336589,0.3422778431548881,-0.14510620397226537,0.21505944492174095,-0.1177760402452689
16652,3.5293301149497744,-7.827957172965489,0.6376587649038981,0.4065715493273949,0.11779250788113606,-0.5255592031174892,5.202559565377037
22222,-0.3809389555661617,-0.23577131525075998,-3.249480418966741,1.7473351194649758,0.6502069982170322,-0.5345696651317952,-0.33915856765062813
11823,1.8939207568779928,-4.478987430798814,-0.16032610090982963,0.03655151838111129,-1.1331467109123667,-0.74382254253797,0.2593671315523503
11434,0.17755012005123108,-0.6325727871497664,0.8059926021799894,0.49849312629817244,0.8992991336332752,0.12489892236596281,-0.216696145139586
21770,0.6334343737482917,-0.06893309244884706,0.24066826977899589,0.5260142011322113,1.5439151780887386,0.28893147252771356,0.19403448756581668
11717,-0.8765833375192218,1.5687083586891897,-0.6485566322083715,-0.10079375378982196,0.199233870516734,-0.7280141837637316,0.2932208470979976
10300,-0.10702519161814449,-0.3408031197417623,0.20346995571590226,0.1787028816414508,-0.3543730181694899,0.4252703990782022,0.4613584235617038
