,ID_ARTISTA,artist_name,estilo,formacao,cidade,uf,video_title,video_channel,video_duration_sec,segment_start_sec,segment_duration_sec,duration_sec,sample_rate,tempo_bpm,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_01_mean,chroma_02_mean,chroma_03_mean,chroma_04_mean,chroma_05_mean,chroma_06_mean,chroma_07_mean,chroma_08_mean,chroma_09_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,onset_strength_mean,onset_strength_std,ESTILO_MUSICAL,FORMACAO,CIDADE,UF,OFERTA,SLUG,Nota,estilo_merged
837,16986,Ritmos,Ritmos Variados,Trio,Santo André,SP,Cantor Rafael Duaity - Para Eventos e Bares (Voz e violão - Piano e voz - Trios - Banda Completa),Rafael Duaity,234.0,47.08,10,17.073514739229026,22050,143.5546875,0.2548268735408783,0.1110112816095352,0.1283947488536005,0.1123811419527207,2527.263819209239,1219.0347002749472,2370.105371082593,414.1924052204837,4935.3750477666445,1807.15908164512,0.0317003354430198,0.0583203881978988,-52.85116958618164,78.74542236328125,-6.315638065338135,24.514074325561523,-5.543433666229248,-3.506969690322876,-6.655447959899902,-6.1465044021606445,-20.40083312988281,-0.8893890976905823,-15.99949073791504,-8.17060375213623,-8.479990005493164,0.3450061976909637,0.2812964916229248,0.2606737017631531,0.2727009654045105,0.3991050720214844,0.3173364400863647,0.2179819643497467,0.2587482333183288,0.331928551197052,0.5001174807548523,0.2876806259155273,0.2753234207630157,1.6519752740859983,1.5503581762313845,Ritmos Variados,Trio,Santo André,SP,800,ritmos,10.8333,Ritmos Variados
838,19650,Roney o Boyzinho do Forró,Forró,Solo,São Paulo,SP,Roney O Boyzinho Do Forró Volume 12 CD Completo #2023,Roney o Boyzinho do Forró,3691.0,1003.6,10,13.573514739229024,22050,129.19921875,0.1650693714618683,0.0591510087251663,0.145970219017094,0.0728226033512978,2922.6481466814644,789.0555626051618,2727.638426209658,334.708723303628,5931.771709735577,1423.1602959232614,0.0519240349531173,0.0615279413759708,-63.628604888916016,62.8104248046875,-2.822878360748291,25.695117950439453,-2.0358688831329346,-2.871614694595337,-3.217526197433472,-4.066339015960693,-1.3996706008911133,-2.8263235092163086,-9.311327934265137,-0.4952519834041595,-3.6283812522888175,0.3000426888465881,0.484615683555603,0.3894727230072021,0.3415409922599792,0.3981104791164398,0.2440140694379806,0.3099607229232788,0.2414298504590988,0.3928634226322174,0.5030560493469238,0.2814327776432037,0.4069418013095855,1.8596413135528564,2.195976495742798,Forró,Solo,São Paulo,SP,700,roney-o-boyzinho-do-forro,1.6667,Brazilian Roots
839,15878,Voyagge,DJ,Solo,São Paulo,SP,Jovem Dionisio - Acorda Pedrinho (Voyagge Remix),Voyagge,206.0,98.06,10,18.073514739229022,22050,123.046875,0.0921453610062599,0.0456313490867614,0.1439708861521181,0.0757217121511313,3246.860241975479,877.4363766169795,2996.719197360617,374.5061429741602,6996.563383795331,1555.1858790456615,0.060573760420084,0.0592285096645355,-121.93457794189452,54.057228088378906,2.66523551940918,7.272189617156982,3.895061492919922,-3.917005062103272,-16.771467208862305,-6.993535041809082,-12.465347290039062,-13.591076850891112,-16.181840896606445,-10.077486038208008,-16.603939056396484,0.3005109131336212,0.3597722053527832,0.3533679246902466,0.2492551803588867,0.3045181035995483,0.3621510565280914,0.5414316654205322,0.3417301476001739,0.2537367343902588,0.3538386225700378,0.3236994743347168,0.4327633380889892,1.483742356300354,1.1741067171096802,DJ,Solo,São Paulo,SP,500,voyagge,1.6675,Electronic & DJ
840,20164,Chorinhoa2,Chorinho,Duo,Rio de Janeiro,RJ,"Brasileirinho , Chorinhoa2",Rodrigo Toledo,62.0,0.0,10,9.993514739229026,22050,161.4990234375,0.1048576533794403,0.0352430753409862,0.0364262344112529,0.012481470372334,698.3191073065717,151.83189336411402,967.0833412572028,204.89544540184176,1085.1285505184164,264.8240743828161,0.0001072879094863,0.0002344899839954,-272.8153381347656,194.6062774658203,6.449283123016357,11.50316333770752,5.395418643951416,3.5967676639556885,-7.91466474533081,-9.307286262512209,-14.618200302124023,-3.4174246788024902,-1.7162617444992063,5.2213053703308105,-3.0551788806915283,0.2568079233169555,0.3986739218235016,0.6090050935745239,0.3516798317432403,0.2316953986883163,0.1668692827224731,0.210616335272789,0.247255265712738,0.1852335631847381,0.2287966012954712,0.1815498918294906,0.1988323926925659,1.4316298961639404,1.3337258100509644,Chorinho,Duo,Rio de Janeiro,RJ,800,chorinhoa2,1.6667,Samba & Pagode
841,3079,Jabas Bueno,MPB,Banda,Caucaia,CE,Lágrimas de Diamante - Moska - Cover,Jabas Bueno,181.0,86.57,10,16.573514739229026,22050,123.046875,0.0355516783893108,0.0136163337156176,0.0689413460696778,0.0487687110928761,1660.5058964744098,774.5834983396446,1998.0169241970727,430.04946035313947,3305.2260454963234,1538.2702960023707,0.0067445891909301,0.0149676343426108,-282.51568603515625,118.74259948730467,1.1992778778076172,33.98725128173828,0.0284921340644359,8.46433162689209,-18.35574722290039,7.2205328941345215,-7.947333812713623,-3.885599613189697,-10.469948768615724,-6.391045093536377,-15.277425765991213,0.1873330324888229,0.232161596417427,0.3816232979297638,0.3386357426643371,0.3410785496234894,0.2457726746797561,0.2514782547950744,0.2813659012317657,0.470980703830719,0.4570968151092529,0.2423284649848938,0.2431203424930572,1.351998209953308,1.2511903047561646,MPB,Banda,Caucaia,CE,0,jabas-bueno,11.1569,Brazilian Roots
842,11072,Diego DS,Eletrônica,Solo,Campo Grande,MS,Sua festa perfeita,Diego DS Oficial,51.0,0.0,10,9.993514739229026,22050,129.19921875,0.1232116445899009,0.0528070740401744,0.075692656975058,0.0158853433519811,1848.6376342377475,381.4452950129536,2196.0114101444137,327.2610758247728,3849.5721591321058,1031.9505963526335,0.0143825020641088,0.0682107508182525,-124.71182250976562,111.17823028564452,-11.234578132629396,-1.2735741138458252,-25.88798141479492,-12.155492782592772,-15.974102020263672,-12.469552040100098,-15.639652252197266,-5.116012573242188,-8.039106369018555,-4.954566955566406,-10.780339241027832,0.3103961944580078,0.2225780487060547,0.1802603900432586,0.4481109976768493,0.2103403061628341,0.4055146276950836,0.1508412659168243,0.2763703167438507,0.4076888859272003,0.2047007232904434,0.3903962969779968,0.1849785447120666,1.1444189548492432,1.0727524757385254,Eletrônica,Solo,Campo Grande,MS,250,diego-ds,12.6088,Electronic & DJ
843,18434,NEGA LUH,Samba,Banda,Rio Claro,SP,Nega Luh (Voz do Samba) e Praia do Lago - Num corpo só (cover) Maria Rita | Roda de Samba,Praia do Lago Esportes Bar,234.0,30.53,10,10.473514739229024,22050,135.99917763157896,0.2580949962139129,0.0923232957720756,0.0911843629009955,0.0746267790791542,2545.372120545825,1005.6390933369064,2886.742113258176,487.1478601516725,5979.965831115183,2006.1815994930705,0.018920237198472,0.0250737480819225,-65.90645599365234,79.93795776367188,23.878076553344727,28.880977630615234,17.25714111328125,-3.445024013519287,0.9964059591293336,2.523368120193481,-4.398244380950928,4.8627777099609375,-5.266704082489014,1.5576589107513428,-12.130410194396973,0.2003582715988159,0.1516518741846084,0.2308325320482254,0.2669183313846588,0.3264959454536438,0.20439413189888,0.2852401733398437,0.3123747110366821,0.4172596335411072,0.5134591460227966,0.4730252027511596,0.4414048194885254,1.4659780263900757,1.4696484804153442,Samba,Banda,Rio Claro,SP,1400,nega-luh,1.8133,Samba & Pagode
844,11942,Gutto.Barbosa,Sertanejo,Banda,São Paulo,SP,Show Gutto Barbosa - Villa Country - 29/06/2014,Renato Rodrigues Tritapepe,80.0,37.68,10,10.017006802721088,22050,143.5546875,0.1822211295366287,0.0379297472536563,0.0729584870515046,0.0189362664104767,1760.9901133296037,289.71614685562326,2172.593370873488,266.75916323530595,3518.1864420572915,836.3736807031619,0.012721880339086,0.0099938223138451,-56.83829879760742,121.03997039794922,-14.24952793121338,11.298653602600098,2.1436450481414795,1.007170557975769,-9.442602157592772,-4.305227279663086,-9.302193641662598,-3.7506861686706543,-2.6297800540924072,-4.487955570220947,1.126370906829834,0.6637057662010193,0.4648990631103515,0.3571109175682068,0.2977299988269806,0.3682559728622436,0.4068949222564697,0.2686968445777893,0.2688565552234649,0.2526678144931793,0.3185833692550659,0.3483346998691559,0.3936528861522674,1.0932234525680542,0.7031933665275574,Sertanejo,Banda,São Paulo,SP,4500,guttobarbosa,12.5,Sertanejo
845,11423,Johnny Brown,Pop Rock,Banda,Aparecida de Goiânia,GO,Tributo Mamonas com a banda Johnny Brown na Taberna Music Pub !,Gustavo M.,56.0,0.0,10,9.993514739229026,22050,117.45383522727272,0.3766282796859741,0.0927289798855781,0.0543057116444315,0.0279501639405923,1522.7437036080885,652.8555551943195,2017.5593135074305,490.2001676022759,3190.2114903567285,1667.522182820178,0.005693684797734,0.0071130199357867,-27.30120658874512,134.4672393798828,4.142588138580322,23.985366821289062,2.9165594577789307,19.87349510192871,-8.79249095916748,9.65443515777588,-1.4883971214294434,2.108908176422119,-1.7791810035705566,-0.5460169315338135,-3.708752393722534,0.5368296504020691,0.4120069444179535,0.4026952087879181,0.4081537127494812,0.4670387804508209,0.3859964609146118,0.3886763751506805,0.5476442575454712,0.4879342913627624,0.3312747180461883,0.2864242196083069,0.4057269394397735,1.2123268842697144,0.8247496485710144,Pop Rock,Banda,Aparecida de Goiânia,GO,0,johnny-brown,1.6691,Rock & Derivatives
846,11833,Toigo,Eletrônica,Solo,São Paulo,SP,Toigo @ Matahari Super Club   09.12.17,Hypno Artist Agency,56.0,0.0,10,9.993514739229026,22050,83.35433467741936,0.1348901391029358,0.0405999161303043,0.1218142763921113,0.076687645849106,2302.196200607892,1203.152303054092,2251.930309150777,761.0196379330907,4822.738045606148,2406.6251627648658,0.0439091809093952,0.0871365517377853,-111.94359588623048,106.34260559082033,-12.775300979614258,48.772239685058594,29.6462345123291,-1.6196354627609253,3.103712797164917,5.369406700134277,0.4543949365615845,8.556413650512695,-6.759572982788086,2.328831434249878,0.6349549889564514,0.4400378465652466,0.5222601294517517,0.4278201162815094,0.3935155272483825,0.521116316318512,0.4973815083503723,0.5480536222457886,0.4668877124786377,0.4235600531101227,0.459213376045227,0.5296292304992676,0.5508743524551392,1.2561439275741575,1.2437745332717896,Eletrônica,Solo,São Paulo,SP,0,toigo,10.8333,Electronic & DJ
847,18871,Ângela,Samba,Trio,Fortaleza,CE,Sons da Casa - Ângela,TVDD,3437.0,2486.67,10,16.673514739229024,22050,123.046875,0.0449045412242412,0.0110223134979605,0.0724578135865785,0.0352489379001428,1868.732680575296,687.0033252869433,2303.1121215039784,464.0445829764013,4010.806159813978,1633.5922990639117,0.009567517787218,0.0175301171839237,-252.39732360839844,108.25638580322266,13.271641731262209,23.051300048828125,-5.5957350730896,-4.69881010055542,-9.398419380187988,-15.309925079345703,-20.081562042236328,-3.3271138668060303,-13.05075454711914,0.5670626759529114,-9.918258666992188,0.2267230302095413,0.2675257623195648,0.3670447170734405,0.2158020585775375,0.2347866296768188,0.265299528837204,0.3300084471702575,0.2875886857509613,0.241308256983757,0.1927282065153122,0.2340756356716156,0.3428007364273071,1.6511868238449097,1.4355275630950928,Samba,Trio,Fortaleza,CE,600,angela,12.6919,Samba & Pagode
848,3678,André Camargo Músico,Pop Rock,Solo,São Paulo,SP,If aint got you - Alicia Keys [cover],André Calimar,203.0,75.17,10,15.173514739229024,22050,117.45383522727272,0.0878869369626045,0.0261158589273691,0.0651250716743119,0.0249307386663492,1350.6223651498788,516.2369819010644,1692.493903145131,492.4721914350616,2505.3585507454127,1271.9964826394896,0.0016617694636806,0.0041367313824594,-225.20298767089844,151.60882568359375,-7.607601642608643,15.273355484008787,-5.7333831787109375,-26.116554260253903,-7.88556957244873,-9.105631828308104,-26.156137466430664,2.643919944763184,-18.164833068847656,-4.93953800201416,-9.3679838180542,0.1342539489269256,0.3047350347042084,0.3687726259231567,0.2083283364772796,0.3507569134235382,0.2507263123989105,0.3964236080646515,0.1659435033798217,0.1075777560472488,0.2689055502414703,0.168307214975357,0.3094182014465332,1.2220876216888428,1.1934186220169067,Pop Rock,Solo,São Paulo,SP,0,andre-camargo-musico,12.2971,Rock & Derivatives
849,2815,Eric Bohana - Axé das antigas,Axé,Banda,Salvador,BA,Eric Bohana Live 2,Eric Bohana,11360.0,7054.72,10,14.673514739229024,22050,123.046875,0.0719275027513504,0.0388829186558723,0.0868638437005537,0.0466994459387977,2084.629870080692,713.3682253516765,2421.435321278646,469.2496665198617,4623.65911942494,1634.8408548817936,0.0202256496995687,0.0281166620552539,-183.7490081787109,97.3298568725586,3.74674129486084,27.05636215209961,3.14392352104187,18.592754364013672,3.515220165252685,6.541758060455322,6.969884395599365,6.738204002380371,-0.0265616402029991,2.2735037803649902,-3.387638568878174,0.4690472483634949,0.3353002071380615,0.3453413546085357,0.3910547196865082,0.5170993208885193,0.4306428134441376,0.4215060770511627,0.4727635085582733,0.3443573713302612,0.3736980855464935,0.4481425285339355,0.5244881510734558,1.677965760231018,1.8298543691635127,Axé,Banda,Salvador,BA,0,eric-bohana-axe-das-antigas,12.5,Brazilian Roots
850,12118,Baile da Arlly,Funk,Solo,Fortaleza,CE,4 de julho de 2022,Arlly,125.0,84.75,10,14.673514739229024,22050,129.19921875,0.185305505990982,0.0212497431784868,0.1489767726463607,0.042362181578106,2670.765126988307,470.9037656717224,2504.3675789879976,269.5145021298737,5785.99212260186,857.6285212942814,0.0417596958577632,0.0301287062466144,-12.760634422302246,80.86438751220703,-18.73687744140625,3.741849184036255,-7.339319705963135,29.45968246459961,-13.542923927307127,8.290764808654785,7.061406135559082,8.688481330871582,-10.206501007080078,-9.003313064575195,-6.015782356262207,0.3120651841163635,0.3995574414730072,0.241021066904068,0.2346676886081695,0.337522953748703,0.3449468612670898,0.4560137391090393,0.5942327380180359,0.5093688368797302,0.6338231563568115,0.5465860962867737,0.3886014223098755,1.1614080667495728,0.5258183479309082,Funk,Solo,Fortaleza,CE,0,baile-da-arlly,12.5,Black Music & Soul
851,16994,BANDA FAZ O PIX,Pagode,Banda,São Bernardo do Campo,SP,MARCELO V8 - CARONA DO AMOR/ BÚZIOS E TARÔ/ GOSTO DO DESEJO,MARCELO V8,309.0,202.36,10,12.373514739229025,22050,86.1328125,0.2026573568582534,0.0974447950720787,0.1113693494957786,0.0916430049875488,3157.216361874365,1185.8785666545775,3333.8606320486983,411.3597982090384,7372.536469937266,1752.701889088101,0.0262077152729034,0.0306199248880147,-109.83464050292967,71.51150512695312,61.58567428588867,6.254563331604004,8.693859100341797,11.339041709899902,-2.12006950378418,8.685759544372559,2.5771515369415283,-1.3202518224716189,-6.985813140869141,7.463366031646728,-1.9245563745498653,0.3322333693504333,0.3639991879463196,0.4972207248210907,0.3703843355178833,0.3136394321918487,0.3947678506374359,0.366281658411026,0.4440532028675079,0.4491486549377441,0.6070139408111572,0.3784749507904053,0.2667369246482849,1.858818769454956,2.0637481212615967,Pagode,Banda,São Bernardo do Campo,SP,1000,banda-faz-o-pix,12.5,Samba & Pagode
852,15399,Encontro de Dois,Sertanejo Universitário,Duo,São Paulo,SP,Tem Cafe - Gaab Feat. Mc Hariel,Duo Encontro de Dois,187.0,102.64,10,12.573514739229024,22050,89.10290948275862,0.0587898716330528,0.022305455058813,0.0546172307426199,0.0282933411675898,1355.6950318230736,477.8293490630845,1624.9360622580596,410.2863158384978,2841.786875144142,1206.3174449445528,0.0013061158824712,0.0038795832078903,-267.52197265625,135.56976318359375,-22.82233047485352,37.18807601928711,-18.452566146850582,11.223750114440918,-10.461008071899414,-2.0813629627227783,-15.943719863891602,-5.077431678771973,-25.44111442565918,-9.078653335571287,-15.694372177124023,0.279432475566864,0.2291486710309982,0.1988362669944763,0.1733786314725875,0.2306574583053589,0.3044669032096863,0.4899950623512268,0.227370336651802,0.1744556427001953,0.2867407500743866,0.3148183822631836,0.3763581812381744,1.458685278892517,1.7084296941757202,Sertanejo Universitário,Duo,São Paulo,SP,250,encontro-de-dois,12.5,Sertanejo
